units,sr,lr,input_scaling,MAE,RMSE,MAPE,TrainTime
1244,1.385595153449124,0.4802857225639665,1.0618101782710436,104.31416635264715,135.30168735330773,0.700290643014898,12.186383724212646
287,0.8464668897345596,0.16239780813448107,0.7340279606636548,136.88691587200174,184.14936923042023,0.8991763098470553,2.992460012435913
969,1.3207107783590823,0.1571467271687763,1.0005629167085328,187.67451344453082,246.04438556419686,1.2368248950191645,8.325232028961182
1155,0.8006230126728116,0.4754210836063001,1.582998158400237,29.405577717951438,39.96998641113069,0.19444857156541154,10.556915283203125
947,1.2198051453057903,0.2216968971838151,0.7751067647801507,92.44968360108517,126.807475868587,0.6025304381009697,8.018809080123901
